0    2014-01-08 19:10:12,254 [main] INFO    - Network connection initializing
26752 2014-01-08 19:11:06,457 [RouterThread] DEBUG   - About to enqueue message GUID: [32][3a][ee][83][d5][72][23][4][6d][67][dc][25][f7][b6][19][0]
QUERY message
Payload length: 11
Payload: 
[84][0][6c][73][68][0][75][72][6e][3a][0]

26752 2014-01-08 19:11:06,457 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
26752 2014-01-08 19:11:06,457 [RouterThread] DEBUG   - About to enqueue message GUID: [32][3a][ee][83][d5][72][23][4][6d][67][dc][25][f7][b6][19][0]
QUERY message
Payload length: 11
Payload: 
[84][0][6c][73][68][0][75][72][6e][3a][0]

26752 2014-01-08 19:11:06,457 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
26752 2014-01-08 19:11:06,457 [RouterThread] DEBUG   - no search receivers to fire the search message!
26752 2014-01-08 19:11:06,457 [RouterThread] DEBUG   - Router::getNextMsg: I'm awake! getting next message...
26752 2014-01-08 19:11:06,457 [RouterThread] INFO    - Routing query message
26752 2014-01-08 19:11:06,457 [RouterThread] DEBUG   - About to enqueue message GUID: [c0][a8][1][27][fa][28][95][45][75][41][24][d0][15][99][19][0]
QUERY message
Payload length: 22
Payload: 
[84][0][74][72][61][69][6e][69][6e][67][20][76][69][64][65][6f][0][75][72][6e][3a][0]

26752 2014-01-08 19:11:06,457 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
26752 2014-01-08 19:11:06,457 [RouterThread] DEBUG   - About to enqueue message GUID: [c0][a8][1][27][fa][28][95][45][75][41][24][d0][15][99][19][0]
QUERY message
Payload length: 22
Payload: 
[84][0][74][72][61][69][6e][69][6e][67][20][76][69][64][65][6f][0][75][72][6e][3a][0]

26752 2014-01-08 19:11:06,457 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
26753 2014-01-08 19:11:06,458 [RouterThread] DEBUG   - no search receivers to fire the search message!
26753 2014-01-08 19:11:06,458 [RouterThread] DEBUG   - Router::getNextMsg: I'm awake! getting next message...
26753 2014-01-08 19:11:06,458 [RouterThread] INFO    - Routing query message
26753 2014-01-08 19:11:06,458 [RouterThread] DEBUG   - About to enqueue message GUID: [c0][a8][1][27][5d][5a][d5][b3][cb][ad][1d][a8][d2][a2][19][0]
QUERY message
Payload length: 11
Payload: 
[84][0][70][6a][6b][0][75][72][6e][3a][0]

26753 2014-01-08 19:11:06,458 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
26753 2014-01-08 19:11:06,458 [RouterThread] DEBUG   - About to enqueue message GUID: [c0][a8][1][27][5d][5a][d5][b3][cb][ad][1d][a8][d2][a2][19][0]
QUERY message
Payload length: 11
Payload: 
[84][0][70][6a][6b][0][75][72][6e][3a][0]

26753 2014-01-08 19:11:06,458 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
26753 2014-01-08 19:11:06,458 [RouterThread] DEBUG   - no search receivers to fire the search message!
26753 2014-01-08 19:11:06,458 [RouterThread] DEBUG   - Router::getNextMsg: I'm awake! getting next message...
26753 2014-01-08 19:11:06,458 [RouterThread] INFO    - Routing query message
26753 2014-01-08 19:11:06,458 [RouterThread] DEBUG   - About to enqueue message GUID: [c0][a8][1][27][47][97][89][41][52][44][30][39][91][84][19][0]
QUERY message
Payload length: 12
Payload: 
[84][0][70][74][68][63][0][75][72][6e][3a][0]

26753 2014-01-08 19:11:06,458 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
26753 2014-01-08 19:11:06,458 [RouterThread] DEBUG   - About to enqueue message GUID: [c0][a8][1][27][47][97][89][41][52][44][30][39][91][84][19][0]
QUERY message
Payload length: 12
Payload: 
[84][0][70][74][68][63][0][75][72][6e][3a][0]

26753 2014-01-08 19:11:06,458 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
26753 2014-01-08 19:11:06,458 [RouterThread] DEBUG   - no search receivers to fire the search message!
26753 2014-01-08 19:11:06,458 [RouterThread] DEBUG   - Router::getNextMsg: I'm awake! getting next message...
26753 2014-01-08 19:11:06,458 [RouterThread] INFO    - Routing query message
26754 2014-01-08 19:11:06,459 [RouterThread] DEBUG   - About to enqueue message GUID: [32][3a][ee][83][48][57][1][27][3b][a3][4d][60][af][b7][19][0]
QUERY message
Payload length: 15
Payload: 
[84][0][62][61][6d][62][69][6e][61][0][75][72][6e][3a][0]

26754 2014-01-08 19:11:06,459 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
26754 2014-01-08 19:11:06,459 [RouterThread] DEBUG   - About to enqueue message GUID: [32][3a][ee][83][48][57][1][27][3b][a3][4d][60][af][b7][19][0]
QUERY message
Payload length: 15
Payload: 
[84][0][62][61][6d][62][69][6e][61][0][75][72][6e][3a][0]

26754 2014-01-08 19:11:06,459 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
26754 2014-01-08 19:11:06,459 [RouterThread] DEBUG   - no search receivers to fire the search message!
26791 2014-01-08 19:11:06,496 [ConnectionStarter] INFO    - Received greeting response: GNUTELLA/0.6 503 Not Good Ultrapeer from host: 126.60.252.27
26791 2014-01-08 19:11:06,496 [ConnectionStarter] INFO    - Adding host: 180.0.95.109:6346
26791 2014-01-08 19:11:06,496 [ConnectionStarter] INFO    - adding host 95.180.107.240as replacement of:24.253.32.162
26897 2014-01-08 19:11:06,602 [AsyncSender] INFO    - Sending message of type 128 to host 184.57.88.219
26897 2014-01-08 19:11:06,602 [AsyncSender] DEBUG   - GUID: [c0][a8][1][27][f0][88][82][58][67][55][d5][76][e6][8a][19][0]
QUERY message
Payload length: 11
Payload: 
[84][0][35][79][6f][0][75][72][6e][3a][0]

26897 2014-01-08 19:11:06,602 [AsyncSender] INFO    - Sending message of type 128 to host 184.57.88.219
26898 2014-01-08 19:11:06,603 [AsyncSender] DEBUG   - GUID: [c0][a8][1][27][2d][3f][aa][e8][6b][4a][3e][e3][3c][99][19][0]
QUERY message
Payload length: 13
Payload: 
[84][0][62][61][62][79][6a][0][75][72][6e][3a][0]

26898 2014-01-08 19:11:06,603 [AsyncSender] INFO    - Sending message of type 128 to host 184.57.88.219
26898 2014-01-08 19:11:06,603 [AsyncSender] DEBUG   - GUID: [c0][a8][1][27][e9][68][df][fa][26][1d][e7][88][38][84][19][0]
QUERY message
Payload length: 10
Payload: 
[84][0][6b][73][0][75][72][6e][3a][0]

26898 2014-01-08 19:11:06,603 [AsyncSender] INFO    - Sending message of type 128 to host 184.57.88.219
26898 2014-01-08 19:11:06,603 [AsyncSender] DEBUG   - GUID: [32][3a][ee][83][d5][72][23][4][6d][67][dc][25][f7][b6][19][0]
QUERY message
Payload length: 11
Payload: 
[84][0][6c][73][68][0][75][72][6e][3a][0]

26898 2014-01-08 19:11:06,603 [AsyncSender] INFO    - Sending message of type 128 to host 184.57.88.219
26899 2014-01-08 19:11:06,604 [AsyncSender] DEBUG   - GUID: [c0][a8][1][27][fa][28][95][45][75][41][24][d0][15][99][19][0]
QUERY message
Payload length: 22
Payload: 
[84][0][74][72][61][69][6e][69][6e][67][20][76][69][64][65][6f][0][75][72][6e][3a][0]

26899 2014-01-08 19:11:06,604 [AsyncSender] INFO    - Sending message of type 128 to host 184.57.88.219
26899 2014-01-08 19:11:06,604 [AsyncSender] DEBUG   - GUID: [c0][a8][1][27][5d][5a][d5][b3][cb][ad][1d][a8][d2][a2][19][0]
QUERY message
Payload length: 11
Payload: 
[84][0][70][6a][6b][0][75][72][6e][3a][0]

26899 2014-01-08 19:11:06,604 [AsyncSender] INFO    - Sending message of type 128 to host 184.57.88.219
26899 2014-01-08 19:11:06,604 [AsyncSender] DEBUG   - GUID: [c0][a8][1][27][47][97][89][41][52][44][30][39][91][84][19][0]
QUERY message
Payload length: 12
Payload: 
[84][0][70][74][68][63][0][75][72][6e][3a][0]

26899 2014-01-08 19:11:06,604 [AsyncSender] INFO    - Sending message of type 128 to host 184.57.88.219
26900 2014-01-08 19:11:06,605 [AsyncSender] DEBUG   - GUID: [32][3a][ee][83][48][57][1][27][3b][a3][4d][60][af][b7][19][0]
QUERY message
Payload length: 15
Payload: 
[84][0][62][61][6d][62][69][6e][61][0][75][72][6e][3a][0]

26900 2014-01-08 19:11:06,605 [AsyncSender] INFO    - Sending message of type 128 to host 184.57.88.219
26900 2014-01-08 19:11:06,605 [AsyncSender] DEBUG   - GUID: [32][3a][ee][83][c7][5e][6d][88][d5][3f][bb][c0][1b][b6][19][0]
QUERY message
Payload length: 11
Payload: 
[84][0][6c][73][6d][0][75][72][6e][3a][0]

26900 2014-01-08 19:11:06,605 [AsyncSender] DEBUG   - AsyncSender waits for a new message!
26919 2014-01-08 19:11:06,624 [AsyncSender] INFO    - Sending message of type 128 to host 66.212.143.106
26920 2014-01-08 19:11:06,625 [AsyncSender] DEBUG   - GUID: [c0][a8][1][27][f0][88][82][58][67][55][d5][76][e6][8a][19][0]
QUERY message
Payload length: 11
Payload: 
[84][0][35][79][6f][0][75][72][6e][3a][0]

26920 2014-01-08 19:11:06,625 [AsyncSender] INFO    - Sending message of type 128 to host 66.212.143.106
26921 2014-01-08 19:11:06,626 [AsyncSender] DEBUG   - GUID: [c0][a8][1][27][2d][3f][aa][e8][6b][4a][3e][e3][3c][99][19][0]
QUERY message
Payload length: 13
Payload: 
[84][0][62][61][62][79][6a][0][75][72][6e][3a][0]

26921 2014-01-08 19:11:06,626 [AsyncSender] INFO    - Sending message of type 128 to host 66.212.143.106
26921 2014-01-08 19:11:06,626 [AsyncSender] DEBUG   - GUID: [c0][a8][1][27][e9][68][df][fa][26][1d][e7][88][38][84][19][0]
QUERY message
Payload length: 10
Payload: 
[84][0][6b][73][0][75][72][6e][3a][0]

26921 2014-01-08 19:11:06,626 [AsyncSender] INFO    - Sending message of type 128 to host 66.212.143.106
26921 2014-01-08 19:11:06,626 [AsyncSender] DEBUG   - GUID: [32][3a][ee][83][d5][72][23][4][6d][67][dc][25][f7][b6][19][0]
QUERY message
Payload length: 11
Payload: 
[84][0][6c][73][68][0][75][72][6e][3a][0]

26921 2014-01-08 19:11:06,626 [AsyncSender] INFO    - Sending message of type 128 to host 66.212.143.106
26922 2014-01-08 19:11:06,627 [AsyncSender] DEBUG   - GUID: [c0][a8][1][27][fa][28][95][45][75][41][24][d0][15][99][19][0]
QUERY message
Payload length: 22
Payload: 
[84][0][74][72][61][69][6e][69][6e][67][20][76][69][64][65][6f][0][75][72][6e][3a][0]

26922 2014-01-08 19:11:06,627 [AsyncSender] INFO    - Sending message of type 128 to host 66.212.143.106
26922 2014-01-08 19:11:06,627 [AsyncSender] DEBUG   - GUID: [c0][a8][1][27][5d][5a][d5][b3][cb][ad][1d][a8][d2][a2][19][0]
QUERY message
Payload length: 11
Payload: 
[84][0][70][6a][6b][0][75][72][6e][3a][0]

26922 2014-01-08 19:11:06,627 [AsyncSender] INFO    - Sending message of type 128 to host 66.212.143.106
26922 2014-01-08 19:11:06,627 [AsyncSender] DEBUG   - GUID: [c0][a8][1][27][47][97][89][41][52][44][30][39][91][84][19][0]
QUERY message
Payload length: 12
Payload: 
[84][0][70][74][68][63][0][75][72][6e][3a][0]

26922 2014-01-08 19:11:06,627 [AsyncSender] INFO    - Sending message of type 128 to host 66.212.143.106
26923 2014-01-08 19:11:06,628 [AsyncSender] DEBUG   - GUID: [32][3a][ee][83][48][57][1][27][3b][a3][4d][60][af][b7][19][0]
QUERY message
Payload length: 15
Payload: 
[84][0][62][61][6d][62][69][6e][61][0][75][72][6e][3a][0]

26923 2014-01-08 19:11:06,628 [AsyncSender] INFO    - Sending message of type 128 to host 66.212.143.106
26923 2014-01-08 19:11:06,628 [AsyncSender] DEBUG   - GUID: [32][3a][ee][83][c7][5e][6d][88][d5][3f][bb][c0][1b][b6][19][0]
QUERY message
Payload length: 11
Payload: 
[84][0][6c][73][6d][0][75][72][6e][3a][0]

26923 2014-01-08 19:11:06,628 [AsyncSender] DEBUG   - AsyncSender waits for a new message!
26933 2014-01-08 19:11:06,638 [ConnectionThread] DEBUG   - Read timeout, sending ping to 66.212.143.106
26933 2014-01-08 19:11:06,638 [ConnectionThread] DEBUG   - Connection:: enqueued priority message of type + 0
26933 2014-01-08 19:11:06,638 [ConnectionThread] DEBUG   - Read timeout, sending ping to 66.212.143.106
26933 2014-01-08 19:11:06,638 [AsyncSender] DEBUG   - AsyncSender awakens!
26933 2014-01-08 19:11:06,638 [ConnectionThread] DEBUG   - Connection:: enqueued priority message of type + 0
26933 2014-01-08 19:11:06,638 [ConnectionThread] DEBUG   - Read timeout, sending ping to 66.212.143.106
26933 2014-01-08 19:11:06,638 [ConnectionThread] DEBUG   - Connection:: enqueued priority message of type + 0
26934 2014-01-08 19:11:06,639 [AsyncSender] INFO    - Sending message of type 0 to host 66.212.143.106
26934 2014-01-08 19:11:06,639 [ConnectionThread] DEBUG   - Read timeout, sending ping to 66.212.143.106
26934 2014-01-08 19:11:06,639 [AsyncSender] DEBUG   - GUID: [1][19][94][43][ec][c4][4b][b3][35][5d][d0][c][46][69][93][3e]
PING message
Payload length: 0
Payload: 
No payload
26934 2014-01-08 19:11:06,639 [ConnectionThread] DEBUG   - Connection:: enqueued priority message of type + 0
26934 2014-01-08 19:11:06,639 [ConnectionThread] DEBUG   - Read timeout, sending ping to 66.212.143.106
26934 2014-01-08 19:11:06,639 [ConnectionThread] DEBUG   - Connection:: enqueued priority message of type + 0
26934 2014-01-08 19:11:06,639 [AsyncSender] ERROR   - AsyncSender error!
26935 2014-01-08 19:11:06,640 [AsyncSender] ERROR   - java.net.SocketException: Broken pipe
26936 2014-01-08 19:11:06,641 [AsyncSender] ERROR   - Broken pipe
27059 2014-01-08 19:11:06,764 [OutgoingConnectionManager] INFO    - Live connection list start: 
27059 2014-01-08 19:11:06,764 [OutgoingConnectionManager] DEBUG   - Live connection: 184.57.88.219 status:1
27060 2014-01-08 19:11:06,765 [OutgoingConnectionManager] DEBUG   - removing dead connection: 108.41.180.239
27060 2014-01-08 19:11:06,765 [OutgoingConnectionManager] DEBUG   - Live connection: 99.194.112.125 status:0
27060 2014-01-08 19:11:06,765 [OutgoingConnectionManager] DEBUG   - Live connection: 75.128.216.183 status:0
27060 2014-01-08 19:11:06,765 [OutgoingConnectionManager] DEBUG   - Live connection: 24.253.32.162 status:1
27060 2014-01-08 19:11:06,765 [OutgoingConnectionManager] DEBUG   - removing dead connection: 66.212.143.106
27060 2014-01-08 19:11:06,765 [OutgoingConnectionManager] DEBUG   - removing dead connection: 126.60.252.27
27060 2014-01-08 19:11:06,765 [OutgoingConnectionManager] INFO    - Live connection list end
27060 2014-01-08 19:11:06,765 [OutgoingConnectionManager] INFO    - 4 live connections 10 requested
27061 2014-01-08 19:11:06,766 [OutgoingConnectionManager] INFO    - Connection control attempting a connection: 180.0.95.109:6346
27074 2014-01-08 19:11:06,779 [IncomingConnectionManager] INFO    - Live connection list start: 
27074 2014-01-08 19:11:06,779 [IncomingConnectionManager] INFO    - Live connection list end
27159 2014-01-08 19:11:06,864 [ConnectionStarter] ERROR   - java.io.InterruptedIOException
27462 2014-01-08 19:11:07,167 [ConnectionStarter] DEBUG   - Sending greeting to : 180.0.95.109
27808 2014-01-08 19:11:07,513 [ConnectionStarter] INFO    - Received greeting response: GNUTELLA/0.6 503 Not Good Leaf from host: 180.0.95.109
27809 2014-01-08 19:11:07,514 [ConnectionStarter] INFO    - Adding host: 23.240.4.29:2994
28061 2014-01-08 19:11:07,766 [OutgoingConnectionManager] INFO    - Live connection list start: 
28061 2014-01-08 19:11:07,766 [OutgoingConnectionManager] DEBUG   - Live connection: 184.57.88.219 status:1
28061 2014-01-08 19:11:07,766 [OutgoingConnectionManager] DEBUG   - removing dead connection: 99.194.112.125
28061 2014-01-08 19:11:07,766 [OutgoingConnectionManager] DEBUG   - Live connection: 75.128.216.183 status:0
28061 2014-01-08 19:11:07,766 [OutgoingConnectionManager] DEBUG   - Live connection: 24.253.32.162 status:1
28061 2014-01-08 19:11:07,766 [OutgoingConnectionManager] DEBUG   - removing dead connection: 180.0.95.109
28062 2014-01-08 19:11:07,767 [OutgoingConnectionManager] INFO    - Live connection list end
28062 2014-01-08 19:11:07,767 [OutgoingConnectionManager] INFO    - 3 live connections 10 requested
28062 2014-01-08 19:11:07,767 [OutgoingConnectionManager] INFO    - Connection control attempting a connection: 95.180.107.240:7720
28075 2014-01-08 19:11:07,780 [IncomingConnectionManager] INFO    - Live connection list start: 
28076 2014-01-08 19:11:07,781 [IncomingConnectionManager] INFO    - Live connection list end
28160 2014-01-08 19:11:07,865 [ConnectionStarter] ERROR   - java.io.InterruptedIOException
29062 2014-01-08 19:11:08,767 [OutgoingConnectionManager] INFO    - Live connection list start: 
29062 2014-01-08 19:11:08,767 [OutgoingConnectionManager] DEBUG   - Live connection: 184.57.88.219 status:1
29062 2014-01-08 19:11:08,767 [OutgoingConnectionManager] DEBUG   - removing dead connection: 75.128.216.183
29063 2014-01-08 19:11:08,768 [OutgoingConnectionManager] DEBUG   - Live connection: 24.253.32.162 status:1
29063 2014-01-08 19:11:08,768 [OutgoingConnectionManager] DEBUG   - Live connection: 95.180.107.240 status:0
29063 2014-01-08 19:11:08,768 [OutgoingConnectionManager] INFO    - Live connection list end
29063 2014-01-08 19:11:08,768 [OutgoingConnectionManager] INFO    - 3 live connections 10 requested
29063 2014-01-08 19:11:08,768 [OutgoingConnectionManager] INFO    - Connection control attempting a connection: 23.240.4.29:2994
29077 2014-01-08 19:11:08,782 [IncomingConnectionManager] INFO    - Live connection list start: 
29077 2014-01-08 19:11:08,782 [IncomingConnectionManager] INFO    - Live connection list end
29364 2014-01-08 19:11:09,069 [ConnectionStarter] DEBUG   - Sending greeting to : 23.240.4.29
30063 2014-01-08 19:11:09,768 [OutgoingConnectionManager] INFO    - Live connection list start: 
30063 2014-01-08 19:11:09,768 [OutgoingConnectionManager] DEBUG   - Live connection: 184.57.88.219 status:1
30063 2014-01-08 19:11:09,768 [OutgoingConnectionManager] DEBUG   - Live connection: 24.253.32.162 status:1
30063 2014-01-08 19:11:09,768 [OutgoingConnectionManager] DEBUG   - Live connection: 95.180.107.240 status:0
30064 2014-01-08 19:11:09,769 [OutgoingConnectionManager] DEBUG   - Live connection: 23.240.4.29 status:0
30064 2014-01-08 19:11:09,769 [OutgoingConnectionManager] INFO    - Live connection list end
30064 2014-01-08 19:11:09,769 [OutgoingConnectionManager] INFO    - 4 live connections 10 requested
30064 2014-01-08 19:11:09,769 [OutgoingConnectionManager] INFO    - Connection control attempting a connection: 1.64.228.242:24477
30078 2014-01-08 19:11:09,783 [IncomingConnectionManager] INFO    - Live connection list start: 
30078 2014-01-08 19:11:09,783 [IncomingConnectionManager] INFO    - Live connection list end
30715 2014-01-08 19:11:10,420 [ConnectionThread] INFO    - MessageFactory created a query message
30715 2014-01-08 19:11:10,420 [ConnectionThread] DEBUG   - Message constructor: Raw Message Bytes: [32][3a][ee][83][1][39][f4][26][49][73][ad][1d][36][b6][19][0][80][3][1][10][0][0][0]
30715 2014-01-08 19:11:10,420 [ConnectionThread] DEBUG   - Message: payload size:16
30715 2014-01-08 19:11:10,420 [ConnectionThread] DEBUG   - Message::getPayloadlength(): about to return:16
30715 2014-01-08 19:11:10,420 [ConnectionThread] DEBUG   - Read message from 24.253.32.162 : GUID: [32][3a][ee][83][1][39][f4][26][49][73][ad][1d][36][b6][19][0]
QUERY message
Payload length: 16
Payload: 
[84][0][6b][69][64][7a][69][6c][6c][61][0][75][72][6e][3a][0]

30715 2014-01-08 19:11:10,420 [ConnectionThread] DEBUG   - Router::route:new message enqueued
30715 2014-01-08 19:11:10,420 [RouterThread] DEBUG   - Router::getNextMsg: I'm awake! getting next message...
30715 2014-01-08 19:11:10,420 [ConnectionThread] INFO    - MessageFactory created a query message
30715 2014-01-08 19:11:10,420 [RouterThread] INFO    - Routing query message
30715 2014-01-08 19:11:10,420 [ConnectionThread] DEBUG   - Message constructor: Raw Message Bytes: [c0][a8][1][27][8b][f8][34][f1][e9][23][6e][1f][d3][99][19][0][80][3][1][13][0][0][0]
30716 2014-01-08 19:11:10,421 [ConnectionThread] DEBUG   - Message: payload size:19
30716 2014-01-08 19:11:10,421 [ConnectionThread] DEBUG   - Message::getPayloadlength(): about to return:19
30716 2014-01-08 19:11:10,421 [RouterThread] DEBUG   - About to enqueue message GUID: [32][3a][ee][83][1][39][f4][26][49][73][ad][1d][36][b6][19][0]
QUERY message
Payload length: 16
Payload: 
[84][0][6b][69][64][7a][69][6c][6c][61][0][75][72][6e][3a][0]

30716 2014-01-08 19:11:10,421 [ConnectionThread] DEBUG   - Read message from 24.253.32.162 : GUID: [c0][a8][1][27][8b][f8][34][f1][e9][23][6e][1f][d3][99][19][0]
QUERY message
Payload length: 19
Payload: 
[84][0][73][65][78][20][6c][65][73][73][6f][6e][73][0][75][72][6e][3a][0]

30716 2014-01-08 19:11:10,421 [ConnectionThread] DEBUG   - Router::route:new message enqueued
30716 2014-01-08 19:11:10,421 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
30716 2014-01-08 19:11:10,421 [ConnectionThread] INFO    - MessageFactory created a query message
30716 2014-01-08 19:11:10,421 [RouterThread] DEBUG   - no search receivers to fire the search message!
30716 2014-01-08 19:11:10,421 [RouterThread] DEBUG   - Router::getNextMsg: I'm awake! getting next message...
30716 2014-01-08 19:11:10,421 [AsyncSender] DEBUG   - AsyncSender awakens!
30716 2014-01-08 19:11:10,421 [RouterThread] INFO    - Routing query message
30716 2014-01-08 19:11:10,421 [ConnectionThread] DEBUG   - Message constructor: Raw Message Bytes: [c0][a8][1][27][e3][5a][ed][3b][94][fd][47][68][9e][9d][19][0][80][3][1][d][0][0][0]
30716 2014-01-08 19:11:10,421 [ConnectionThread] DEBUG   - Message: payload size:13
30716 2014-01-08 19:11:10,421 [ConnectionThread] DEBUG   - Message::getPayloadlength(): about to return:13
30716 2014-01-08 19:11:10,421 [ConnectionThread] DEBUG   - Read message from 24.253.32.162 : GUID: [c0][a8][1][27][e3][5a][ed][3b][94][fd][47][68][9e][9d][19][0]
QUERY message
Payload length: 13
Payload: 
[84][0][62][61][62][79][6a][0][75][72][6e][3a][0]

30716 2014-01-08 19:11:10,421 [ConnectionThread] DEBUG   - Router::route:new message enqueued
30716 2014-01-08 19:11:10,421 [AsyncSender] INFO    - Sending message of type 128 to host 184.57.88.219
30717 2014-01-08 19:11:10,422 [ConnectionThread] INFO    - MessageFactory created a query message
30716 2014-01-08 19:11:10,421 [RouterThread] DEBUG   - About to enqueue message GUID: [c0][a8][1][27][8b][f8][34][f1][e9][23][6e][1f][d3][99][19][0]
QUERY message
Payload length: 19
Payload: 
[84][0][73][65][78][20][6c][65][73][73][6f][6e][73][0][75][72][6e][3a][0]

30717 2014-01-08 19:11:10,422 [ConnectionThread] DEBUG   - Message constructor: Raw Message Bytes: [c0][a8][1][27][48][0][52][e3][b8][b6][f7][f9][ff][84][19][0][80][3][1][f][0][0][0]
30717 2014-01-08 19:11:10,422 [AsyncSender] DEBUG   - GUID: [32][3a][ee][83][1][39][f4][26][49][73][ad][1d][36][b6][19][0]
QUERY message
Payload length: 16
Payload: 
[84][0][6b][69][64][7a][69][6c][6c][61][0][75][72][6e][3a][0]

30717 2014-01-08 19:11:10,422 [ConnectionThread] DEBUG   - Message: payload size:15
30717 2014-01-08 19:11:10,422 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
30717 2014-01-08 19:11:10,422 [RouterThread] DEBUG   - no search receivers to fire the search message!
30717 2014-01-08 19:11:10,422 [RouterThread] DEBUG   - Router::getNextMsg: I'm awake! getting next message...
30717 2014-01-08 19:11:10,422 [RouterThread] INFO    - Routing query message
30717 2014-01-08 19:11:10,422 [RouterThread] DEBUG   - About to enqueue message GUID: [c0][a8][1][27][e3][5a][ed][3b][94][fd][47][68][9e][9d][19][0]
QUERY message
Payload length: 13
Payload: 
[84][0][62][61][62][79][6a][0][75][72][6e][3a][0]

30717 2014-01-08 19:11:10,422 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
30717 2014-01-08 19:11:10,422 [RouterThread] DEBUG   - no search receivers to fire the search message!
30717 2014-01-08 19:11:10,422 [ConnectionThread] DEBUG   - Message::getPayloadlength(): about to return:15
30717 2014-01-08 19:11:10,422 [AsyncSender] INFO    - Sending message of type 128 to host 184.57.88.219
30717 2014-01-08 19:11:10,422 [ConnectionThread] DEBUG   - Read message from 24.253.32.162 : GUID: [c0][a8][1][27][48][0][52][e3][b8][b6][f7][f9][ff][84][19][0]
QUERY message
Payload length: 15
Payload: 
[84][0][62][61][6d][62][69][6e][61][0][75][72][6e][3a][0]

30717 2014-01-08 19:11:10,422 [ConnectionThread] DEBUG   - Router::route:new message enqueued
30717 2014-01-08 19:11:10,422 [AsyncSender] DEBUG   - GUID: [c0][a8][1][27][8b][f8][34][f1][e9][23][6e][1f][d3][99][19][0]
QUERY message
Payload length: 19
Payload: 
[84][0][73][65][78][20][6c][65][73][73][6f][6e][73][0][75][72][6e][3a][0]

30717 2014-01-08 19:11:10,422 [RouterThread] DEBUG   - Router::getNextMsg: I'm awake! getting next message...
30717 2014-01-08 19:11:10,422 [AsyncSender] INFO    - Sending message of type 128 to host 184.57.88.219
30717 2014-01-08 19:11:10,422 [AsyncSender] DEBUG   - GUID: [c0][a8][1][27][e3][5a][ed][3b][94][fd][47][68][9e][9d][19][0]
QUERY message
Payload length: 13
Payload: 
[84][0][62][61][62][79][6a][0][75][72][6e][3a][0]

30717 2014-01-08 19:11:10,422 [ConnectionThread] INFO    - MessageFactory created a query message
30717 2014-01-08 19:11:10,422 [AsyncSender] DEBUG   - AsyncSender waits for a new message!
30717 2014-01-08 19:11:10,422 [RouterThread] INFO    - Routing query message
30718 2014-01-08 19:11:10,423 [ConnectionThread] DEBUG   - Message constructor: Raw Message Bytes: [32][3a][ee][83][a2][ac][66][4f][32][6b][24][d1][6d][b7][19][0][80][3][1][11][0][0][0]
30718 2014-01-08 19:11:10,423 [RouterThread] DEBUG   - About to enqueue message GUID: [c0][a8][1][27][48][0][52][e3][b8][b6][f7][f9][ff][84][19][0]
QUERY message
Payload length: 15
Payload: 
[84][0][62][61][6d][62][69][6e][61][0][75][72][6e][3a][0]

30718 2014-01-08 19:11:10,423 [ConnectionThread] DEBUG   - Message: payload size:17
30718 2014-01-08 19:11:10,423 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
30718 2014-01-08 19:11:10,423 [ConnectionThread] DEBUG   - Message::getPayloadlength(): about to return:17
30718 2014-01-08 19:11:10,423 [RouterThread] DEBUG   - no search receivers to fire the search message!
30718 2014-01-08 19:11:10,423 [ConnectionThread] DEBUG   - Read message from 24.253.32.162 : GUID: [32][3a][ee][83][a2][ac][66][4f][32][6b][24][d1][6d][b7][19][0]
QUERY message
Payload length: 17
Payload: 
[84][0][70][65][64][6f][66][69][6c][69][61][0][75][72][6e][3a][0]

30718 2014-01-08 19:11:10,423 [ConnectionThread] DEBUG   - Router::route:new message enqueued
30718 2014-01-08 19:11:10,423 [RouterThread] DEBUG   - Router::getNextMsg: I'm awake! getting next message...
30718 2014-01-08 19:11:10,423 [RouterThread] INFO    - Routing query message
30718 2014-01-08 19:11:10,423 [RouterThread] DEBUG   - About to enqueue message GUID: [32][3a][ee][83][a2][ac][66][4f][32][6b][24][d1][6d][b7][19][0]
QUERY message
Payload length: 17
Payload: 
[84][0][70][65][64][6f][66][69][6c][69][61][0][75][72][6e][3a][0]

30718 2014-01-08 19:11:10,423 [RouterThread] DEBUG   - Connection:: enqueued non-priority message of type + 128
